,DOM_MW,hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,lag1,lag2,lag3,prediction,isFuture,pred
2019-05-05 17:00:00,,17,6,2,5,2019,125,5,18,10064.0,8694.0,9187.0,,True,9615.184
2019-05-05 18:00:00,,18,6,2,5,2019,125,5,18,10447.0,8916.0,9211.0,,True,9982.526
2019-05-05 19:00:00,,19,6,2,5,2019,125,5,18,10515.0,9095.0,9221.0,,True,10041.873
2019-05-05 20:00:00,,20,6,2,5,2019,125,5,18,10564.0,9340.0,9318.0,,True,10052.538
2019-05-05 21:00:00,,21,6,2,5,2019,125,5,18,10693.0,9727.0,9709.0,,True,10270.347
2019-05-05 22:00:00,,22,6,2,5,2019,125,5,18,10314.0,9486.0,9504.0,,True,9990.198
2019-05-05 23:00:00,,23,6,2,5,2019,125,5,18,9459.0,8758.0,8715.0,,True,9301.081
2019-05-06 00:00:00,,0,0,2,5,2019,126,6,19,8581.0,8075.0,7908.0,,True,8380.329
2019-05-06 01:00:00,,1,0,2,5,2019,126,6,19,7903.0,7602.0,7332.0,,True,7787.3135
2019-05-06 02:00:00,,2,0,2,5,2019,126,6,19,7587.0,7336.0,7054.0,,True,7573.394
2019-05-06 03:00:00,,3,0,2,5,2019,126,6,19,7377.0,7318.0,6890.0,,True,7526.9644
2019-05-06 04:00:00,,4,0,2,5,2019,126,6,19,7374.0,7392.0,6911.0,,True,7526.9644
2019-05-06 05:00:00,,5,0,2,5,2019,126,6,19,7493.0,7706.0,7147.0,,True,7596.5625
2019-05-06 06:00:00,,6,0,2,5,2019,126,6,19,8112.0,8379.0,7815.0,,True,8300.642
2019-05-06 07:00:00,,7,0,2,5,2019,126,6,19,9017.0,9490.0,8755.0,,True,9195.522
2019-05-06 08:00:00,,8,0,2,5,2019,126,6,19,9572.0,9925.0,9378.0,,True,9736.552
2019-05-06 09:00:00,,9,0,2,5,2019,126,6,19,9693.0,9710.0,9475.0,,True,9838.8125
2019-05-06 10:00:00,,10,0,2,5,2019,126,6,19,9795.0,9609.0,9548.0,,True,9918.8955
2019-05-06 11:00:00,,11,0,2,5,2019,126,6,19,9994.0,9553.0,9723.0,,True,9987.328
2019-05-06 12:00:00,,12,0,2,5,2019,126,6,19,10205.0,9526.0,9820.0,,True,10127.16
2019-05-06 13:00:00,,13,0,2,5,2019,126,6,19,10230.0,9496.0,9908.0,,True,10165.713
2019-05-06 14:00:00,,14,0,2,5,2019,126,6,19,10370.0,9447.0,9989.0,,True,10196.925
2019-05-06 15:00:00,,15,0,2,5,2019,126,6,19,10400.0,9352.0,10032.0,,True,10227.938
2019-05-06 16:00:00,,16,0,2,5,2019,126,6,19,10525.0,9318.0,10150.0,,True,10267.458
2019-05-06 17:00:00,,17,0,2,5,2019,126,6,19,10830.0,9350.0,10216.0,,True,10403.567
2019-05-06 18:00:00,,18,0,2,5,2019,126,6,19,10966.0,9501.0,10167.0,,True,10453.394
2019-05-06 19:00:00,,19,0,2,5,2019,126,6,19,10922.0,9598.0,10172.0,,True,10459.3545
2019-05-06 20:00:00,,20,0,2,5,2019,126,6,19,10772.0,9777.0,10269.0,,True,10517.535
2019-05-06 21:00:00,,21,0,2,5,2019,126,6,19,10955.0,10074.0,10555.0,,True,10666.273
2019-05-06 22:00:00,,22,0,2,5,2019,126,6,19,10473.0,9729.0,10098.0,,True,10316.75
2019-05-06 23:00:00,,23,0,2,5,2019,126,6,19,9491.0,8982.0,9163.0,,True,9361.529
2019-05-07 00:00:00,,0,1,2,5,2019,127,7,19,8582.0,8229.0,8282.0,,True,8455.696
2019-05-07 01:00:00,,1,1,2,5,2019,127,7,19,7885.0,7804.0,7659.0,,True,7921.494
2019-05-07 02:00:00,,2,1,2,5,2019,127,7,19,7607.0,7567.0,7338.0,,True,7639.8643
2019-05-07 03:00:00,,3,1,2,5,2019,127,7,19,7446.0,7537.0,7219.0,,True,7593.4336
2019-05-07 04:00:00,,4,1,2,5,2019,127,7,19,7355.0,7632.0,7144.0,,True,7569.9507
2019-05-07 05:00:00,,5,1,2,5,2019,127,7,19,7562.0,7924.0,7326.0,,True,7669.251
2019-05-07 06:00:00,,6,1,2,5,2019,127,7,19,8161.0,8657.0,7953.0,,True,8531.639
2019-05-07 07:00:00,,7,1,2,5,2019,127,7,19,9041.0,9775.0,8985.0,,True,9334.97
2019-05-07 08:00:00,,8,1,2,5,2019,127,7,19,9596.0,10184.0,9523.0,,True,9893.995
2019-05-07 09:00:00,,9,1,2,5,2019,127,7,19,9728.0,9900.0,9537.0,,True,9946.7705
2019-05-07 10:00:00,,10,1,2,5,2019,127,7,19,9905.0,9626.0,9589.0,,True,9991.011
2019-05-07 11:00:00,,11,1,2,5,2019,127,7,19,10065.0,9561.0,9653.0,,True,9987.328
2019-05-07 12:00:00,,12,1,2,5,2019,127,7,19,10229.0,9509.0,9748.0,,True,10109.45
2019-05-07 13:00:00,,13,1,2,5,2019,127,7,19,10247.0,9435.0,9756.0,,True,10111.687
2019-05-07 14:00:00,,14,1,2,5,2019,127,7,19,10462.0,9491.0,9788.0,,True,10223.764
2019-05-07 15:00:00,,15,1,2,5,2019,127,7,19,10597.0,9576.0,9859.0,,True,10288.071
2019-05-07 16:00:00,,16,1,2,5,2019,127,7,19,10825.0,9594.0,9881.0,,True,10396.14
2019-05-07 17:00:00,,17,1,2,5,2019,127,7,19,11105.0,9731.0,9971.0,,True,10434.765
2019-05-07 18:00:00,,18,1,2,5,2019,127,7,19,11259.0,9853.0,9975.0,,True,10595.1875
2019-05-07 19:00:00,,19,1,2,5,2019,127,7,19,11199.0,9864.0,9920.0,,True,10595.1875
2019-05-07 20:00:00,,20,1,2,5,2019,127,7,19,10991.0,9866.0,9965.0,,True,10511.476
2019-05-07 21:00:00,,21,1,2,5,2019,127,7,19,11078.0,10142.0,10220.0,,True,10639.094
2019-05-07 22:00:00,,22,1,2,5,2019,127,7,19,10594.0,9812.0,9871.0,,True,10341.954
2019-05-07 23:00:00,,23,1,2,5,2019,127,7,19,9552.0,8961.0,9089.0,,True,9389.002
2019-05-08 00:00:00,,0,2,2,5,2019,128,8,19,8685.0,8108.0,8274.0,,True,8417.501
2019-05-08 01:00:00,,1,2,2,5,2019,128,8,19,8003.0,7643.0,7689.0,,True,7935.591
2019-05-08 02:00:00,,2,2,2,5,2019,128,8,19,7644.0,7359.0,7305.0,,True,7573.394
2019-05-08 03:00:00,,3,2,2,5,2019,128,8,19,7418.0,7281.0,7194.0,,True,7526.9644
2019-05-08 04:00:00,,4,2,2,5,2019,128,8,19,7371.0,7296.0,7167.0,,True,7526.9644
2019-05-08 05:00:00,,5,2,2,5,2019,128,8,19,7548.0,7531.0,7322.0,,True,7593.4336
2019-05-08 06:00:00,,6,2,2,5,2019,128,8,19,8118.0,8214.0,8000.0,,True,8323.11
2019-05-08 07:00:00,,7,2,2,5,2019,128,8,19,9071.0,9093.0,9007.0,,True,9101.392
2019-05-08 08:00:00,,8,2,2,5,2019,128,8,19,9550.0,9609.0,9573.0,,True,9785.642
2019-05-08 09:00:00,,9,2,2,5,2019,128,8,19,9624.0,9643.0,9678.0,,True,9848.9795
2019-05-08 10:00:00,,10,2,2,5,2019,128,8,19,9789.0,9596.0,9684.0,,True,9918.8955
2019-05-08 11:00:00,,11,2,2,5,2019,128,8,19,9994.0,9565.0,9787.0,,True,10005.038
2019-05-08 12:00:00,,12,2,2,5,2019,128,8,19,10072.0,9644.0,9863.0,,True,10053.076
2019-05-08 13:00:00,,13,2,2,5,2019,128,8,19,10230.0,9734.0,9996.0,,True,10165.713
2019-05-08 14:00:00,,14,2,2,5,2019,128,8,19,10472.0,9910.0,10003.0,,True,10358.431
2019-05-08 15:00:00,,15,2,2,5,2019,128,8,19,10777.0,10078.0,10210.0,,True,10537.805
2019-05-08 16:00:00,,16,2,2,5,2019,128,8,19,11069.0,10290.0,10289.0,,True,10537.033
2019-05-08 17:00:00,,17,2,2,5,2019,128,8,19,11372.0,10522.0,10367.0,,True,10724.5625
2019-05-08 18:00:00,,18,2,2,5,2019,128,8,19,11526.0,10701.0,10406.0,,True,10925.188
2019-05-08 19:00:00,,19,2,2,5,2019,128,8,19,11465.0,10684.0,10419.0,,True,10905.232
2019-05-08 20:00:00,,20,2,2,5,2019,128,8,19,11208.0,10570.0,10360.0,,True,10754.548
2019-05-08 21:00:00,,21,2,2,5,2019,128,8,19,11209.0,10788.0,10522.0,,True,10900.07
2019-05-08 22:00:00,,22,2,2,5,2019,128,8,19,10785.0,10385.0,10103.0,,True,10528.859
2019-05-08 23:00:00,,23,2,2,5,2019,128,8,19,9781.0,9462.0,9239.0,,True,9671.603
2019-05-09 00:00:00,,0,3,2,5,2019,129,9,19,8852.0,8533.0,8446.0,,True,8708.057
2019-05-09 01:00:00,,1,3,2,5,2019,129,9,19,8153.0,7910.0,7787.0,,True,8046.818
2019-05-09 02:00:00,,2,3,2,5,2019,129,9,19,7759.0,7547.0,7469.0,,True,7714.6045
2019-05-09 03:00:00,,3,3,2,5,2019,129,9,19,7545.0,7349.0,7298.0,,True,7526.9644
2019-05-09 04:00:00,,4,3,2,5,2019,129,9,19,7461.0,7252.0,7196.0,,True,7526.9644
2019-05-09 05:00:00,,5,3,2,5,2019,129,9,19,7653.0,7386.0,7461.0,,True,7641.3804
2019-05-09 06:00:00,,6,3,2,5,2019,129,9,19,8253.0,7924.0,8013.0,,True,8276.331
2019-05-09 07:00:00,,7,3,2,5,2019,129,9,19,9099.0,8854.0,9009.0,,True,9091.181
2019-05-09 08:00:00,,8,3,2,5,2019,129,9,19,9676.0,9472.0,9571.0,,True,9785.642
2019-05-09 09:00:00,,9,3,2,5,2019,129,9,19,9843.0,9647.0,9777.0,,True,9972.042
2019-05-09 10:00:00,,10,3,2,5,2019,129,9,19,9925.0,9769.0,9904.0,,True,10097.773
2019-05-09 11:00:00,,11,3,2,5,2019,129,9,19,10100.0,9907.0,9942.0,,True,10138.124
2019-05-09 12:00:00,,12,3,2,5,2019,129,9,19,10377.0,10013.0,9999.0,,True,10336.516
2019-05-09 13:00:00,,13,3,2,5,2019,129,9,19,10793.0,9916.0,10048.0,,True,10449.643
2019-05-09 14:00:00,,14,3,2,5,2019,129,9,19,11333.0,9949.0,10113.0,,True,10537.789
2019-05-09 15:00:00,,15,3,2,5,2019,129,9,19,11828.0,9835.0,9878.0,,True,10674.867
2019-05-09 16:00:00,,16,3,2,5,2019,129,9,19,12111.0,9759.0,10111.0,,True,10733.01
2019-05-09 17:00:00,,17,3,2,5,2019,129,9,19,12201.0,9871.0,10233.0,,True,10863.832
2019-05-09 18:00:00,,18,3,2,5,2019,129,9,19,12080.0,10060.0,10283.0,,True,10885.69
2019-05-09 19:00:00,,19,3,2,5,2019,129,9,19,12017.0,10143.0,10218.0,,True,10841.471
2019-05-09 20:00:00,,20,3,2,5,2019,129,9,19,11787.0,10174.0,10260.0,,True,10816.028
2019-05-09 21:00:00,,21,3,2,5,2019,129,9,19,11528.0,10259.0,10560.0,,True,10849.109
2019-05-09 22:00:00,,22,3,2,5,2019,129,9,19,11032.0,9786.0,10174.0,,True,10443.52
2019-05-09 23:00:00,,23,3,2,5,2019,129,9,19,10070.0,9049.0,9372.0,,True,9576.907
2019-05-10 00:00:00,,0,4,2,5,2019,130,10,19,9110.0,8342.0,8512.0,,True,8711.879
2019-05-10 01:00:00,,1,4,2,5,2019,130,10,19,8407.0,7838.0,7916.0,,True,8153.5757
2019-05-10 02:00:00,,2,4,2,5,2019,130,10,19,7954.0,7486.0,7558.0,,True,7826.2656
2019-05-10 03:00:00,,3,4,2,5,2019,130,10,19,7727.0,7447.0,7343.0,,True,7639.6787
2019-05-10 04:00:00,,4,4,2,5,2019,130,10,19,7636.0,7421.0,7261.0,,True,7627.9375
2019-05-10 05:00:00,,5,4,2,5,2019,130,10,19,7719.0,7646.0,7408.0,,True,7717.7334
2019-05-10 06:00:00,,6,4,2,5,2019,130,10,19,8263.0,8228.0,7998.0,,True,8361.358
2019-05-10 07:00:00,,7,4,2,5,2019,130,10,19,9106.0,9203.0,9018.0,,True,9182.694
2019-05-10 08:00:00,,8,4,2,5,2019,130,10,19,9658.0,9823.0,9754.0,,True,9843.823
2019-05-10 09:00:00,,9,4,2,5,2019,130,10,19,9982.0,9983.0,9983.0,,True,10180.852
2019-05-10 10:00:00,,10,4,2,5,2019,130,10,19,10373.0,10097.0,10176.0,,True,10323.03
2019-05-10 11:00:00,,11,4,2,5,2019,130,10,19,10872.0,10166.0,10395.0,,True,10556.958
2019-05-10 12:00:00,,12,4,2,5,2019,130,10,19,11229.0,10145.0,10523.0,,True,10696.117
2019-05-10 13:00:00,,13,4,2,5,2019,130,10,19,11779.0,10063.0,10543.0,,True,10813.233
2019-05-10 14:00:00,,14,4,2,5,2019,130,10,19,12244.0,10062.0,10540.0,,True,10932.397
2019-05-10 15:00:00,,15,4,2,5,2019,130,10,19,12724.0,9991.0,10512.0,,True,11128.449
2019-05-10 16:00:00,,16,4,2,5,2019,130,10,19,13248.0,10009.0,10507.0,,True,11404.695
2019-05-10 17:00:00,,17,4,2,5,2019,130,10,19,13635.0,10027.0,10703.0,,True,11475.711
2019-05-10 18:00:00,,18,4,2,5,2019,130,10,19,13748.0,10160.0,10747.0,,True,11487.137
2019-05-10 19:00:00,,19,4,2,5,2019,130,10,19,13423.0,10107.0,10613.0,,True,11487.137
2019-05-10 20:00:00,,20,4,2,5,2019,130,10,19,12878.0,10135.0,10398.0,,True,11173.646
2019-05-10 21:00:00,,21,4,2,5,2019,130,10,19,12659.0,10184.0,10423.0,,True,11127.355
2019-05-10 22:00:00,,22,4,2,5,2019,130,10,19,11968.0,9833.0,10158.0,,True,10679.564
2019-05-10 23:00:00,,23,4,2,5,2019,130,10,19,11037.0,9344.0,9475.0,,True,10004.444
2019-05-11 00:00:00,,0,5,2,5,2019,131,11,19,10079.0,8700.0,8629.0,,True,9241.091
2019-05-11 01:00:00,,1,5,2,5,2019,131,11,19,9212.0,8202.0,7954.0,,True,8591.769
2019-05-11 02:00:00,,2,5,2,5,2019,131,11,19,8683.0,7838.0,7445.0,,True,8060.1377
2019-05-11 03:00:00,,3,5,2,5,2019,131,11,19,8310.0,7712.0,7178.0,,True,7929.088
2019-05-11 04:00:00,,4,5,2,5,2019,131,11,19,8018.0,7651.0,7090.0,,True,7773.629
2019-05-11 05:00:00,,5,5,2,5,2019,131,11,19,8010.0,7723.0,7045.0,,True,7890.8438
2019-05-11 06:00:00,,6,5,2,5,2019,131,11,19,8089.0,7912.0,7215.0,,True,7961.029
2019-05-11 07:00:00,,7,5,2,5,2019,131,11,19,8262.0,8191.0,7397.0,,True,8205.939
2019-05-11 08:00:00,,8,5,2,5,2019,131,11,19,8823.0,8603.0,7918.0,,True,8841.826
2019-05-11 09:00:00,,9,5,2,5,2019,131,11,19,9561.0,9125.0,8473.0,,True,9306.1875
2019-05-11 10:00:00,,10,5,2,5,2019,131,11,19,10297.0,9467.0,8923.0,,True,9907.549
2019-05-11 11:00:00,,11,5,2,5,2019,131,11,19,11107.0,9606.0,9262.0,,True,10118.569
2019-05-11 12:00:00,,12,5,2,5,2019,131,11,19,11896.0,9473.0,9577.0,,True,10369.807
2019-05-11 13:00:00,,13,5,2,5,2019,131,11,19,12663.0,9266.0,9743.0,,True,10490.426
2019-05-11 14:00:00,,14,5,2,5,2019,131,11,19,13328.0,9036.0,9907.0,,True,10806.585
2019-05-11 15:00:00,,15,5,2,5,2019,131,11,19,14024.0,8889.0,10018.0,,True,10868.882
2019-05-11 16:00:00,,16,5,2,5,2019,131,11,19,14552.0,8831.0,10014.0,,True,10874.07
2019-05-11 17:00:00,,17,5,2,5,2019,131,11,19,15034.0,8883.0,9984.0,,True,10902.653
2019-05-11 18:00:00,,18,5,2,5,2019,131,11,19,15219.0,8935.0,9905.0,,True,10914.079
2019-05-11 19:00:00,,19,5,2,5,2019,131,11,19,15044.0,8956.0,9790.0,,True,10895.028
2019-05-11 20:00:00,,20,5,2,5,2019,131,11,19,14453.0,8962.0,9580.0,,True,10851.609
2019-05-11 21:00:00,,21,5,2,5,2019,131,11,19,13992.0,9332.0,9600.0,,True,10851.609
2019-05-11 22:00:00,,22,5,2,5,2019,131,11,19,13238.0,9306.0,9442.0,,True,10645.661
2019-05-11 23:00:00,,23,5,2,5,2019,131,11,19,12238.0,8925.0,8810.0,,True,10185.548
2019-05-12 00:00:00,,0,6,2,5,2019,132,12,19,11209.0,8405.0,8139.0,,True,9500.254
2019-05-12 01:00:00,,1,6,2,5,2019,132,12,19,10184.0,7962.0,7557.0,,True,9015.795
2019-05-12 02:00:00,,2,6,2,5,2019,132,12,19,9454.0,7684.0,7198.0,,True,8375.458
2019-05-12 03:00:00,,3,6,2,5,2019,132,12,19,8860.0,7533.0,6998.0,,True,7977.4062
2019-05-12 04:00:00,,4,6,2,5,2019,132,12,19,8509.0,7468.0,6900.0,,True,7787.837
2019-05-12 05:00:00,,5,6,2,5,2019,132,12,19,8314.0,7570.0,6922.0,,True,7787.837
2019-05-12 06:00:00,,6,6,2,5,2019,132,12,19,8236.0,7761.0,7085.0,,True,7905.679
2019-05-12 07:00:00,,7,6,2,5,2019,132,12,19,8305.0,7940.0,7204.0,,True,8101.388
2019-05-12 08:00:00,,8,6,2,5,2019,132,12,19,8683.0,8226.0,7680.0,,True,8520.322
2019-05-12 09:00:00,,9,6,2,5,2019,132,12,19,9380.0,8467.0,8200.0,,True,9018.135
2019-05-12 10:00:00,,10,6,2,5,2019,132,12,19,10106.0,8626.0,8505.0,,True,9592.394
2019-05-12 11:00:00,,11,6,2,5,2019,132,12,19,10641.0,8688.0,8635.0,,True,9873.135
2019-05-12 12:00:00,,12,6,2,5,2019,132,12,19,11115.0,8692.0,8679.0,,True,10032.034
2019-05-12 13:00:00,,13,6,2,5,2019,132,12,19,11588.0,8762.0,8685.0,,True,10231.883
2019-05-12 14:00:00,,14,6,2,5,2019,132,12,19,11982.0,8871.0,8620.0,,True,10226.785
2019-05-12 15:00:00,,15,6,2,5,2019,132,12,19,12329.0,9003.0,8523.0,,True,10297.72
2019-05-12 16:00:00,,16,6,2,5,2019,132,12,19,12547.0,9230.0,8546.0,,True,10379.591
2019-05-12 17:00:00,,17,6,2,5,2019,132,12,19,12537.0,9548.0,8639.0,,True,10490.485
2019-05-12 18:00:00,,18,6,2,5,2019,132,12,19,12564.0,9899.0,8845.0,,True,10616.609
2019-05-12 19:00:00,,19,6,2,5,2019,132,12,19,12312.0,10083.0,9000.0,,True,10629.143
2019-05-12 20:00:00,,20,6,2,5,2019,132,12,19,12070.0,10151.0,9167.0,,True,10591.69
2019-05-12 21:00:00,,21,6,2,5,2019,132,12,19,11925.0,10483.0,9530.0,,True,10620.661
2019-05-12 22:00:00,,22,6,2,5,2019,132,12,19,11402.0,10350.0,9370.0,,True,10415.007
2019-05-12 23:00:00,,23,6,2,5,2019,132,12,19,10431.0,9576.0,8718.0,,True,9917.705
2019-05-13 00:00:00,,0,0,2,5,2019,133,13,20,9426.0,8630.0,8033.0,,True,8818.754
2019-05-13 01:00:00,,1,0,2,5,2019,133,13,20,8718.0,7927.0,7555.0,,True,8143.3076
2019-05-13 02:00:00,,2,0,2,5,2019,133,13,20,8243.0,7543.0,7335.0,,True,7819.785
2019-05-13 03:00:00,,3,0,2,5,2019,133,13,20,8025.0,7267.0,7307.0,,True,7715.071
2019-05-13 04:00:00,,4,0,2,5,2019,133,13,20,7930.0,7189.0,7353.0,,True,7642.895
2019-05-13 05:00:00,,5,0,2,5,2019,133,13,20,8051.0,7338.0,7712.0,,True,7783.056
2019-05-13 06:00:00,,6,0,2,5,2019,133,13,20,8654.0,7851.0,8467.0,,True,8315.918
2019-05-13 07:00:00,,7,0,2,5,2019,133,13,20,9476.0,8708.0,9565.0,,True,9329.075
2019-05-13 08:00:00,,8,0,2,5,2019,133,13,20,10034.0,9216.0,10020.0,,True,9839.752
2019-05-13 09:00:00,,9,0,2,5,2019,133,13,20,10429.0,9343.0,9728.0,,True,10109.63
2019-05-13 10:00:00,,10,0,2,5,2019,133,13,20,10740.0,9477.0,9643.0,,True,10309.769
2019-05-13 11:00:00,,11,0,2,5,2019,133,13,20,11259.0,9727.0,9570.0,,True,10385.3545
2019-05-13 12:00:00,,12,0,2,5,2019,133,13,20,11863.0,9939.0,9536.0,,True,10600.887
2019-05-13 13:00:00,,13,0,2,5,2019,133,13,20,12524.0,10099.0,9472.0,,True,10868.434
2019-05-13 14:00:00,,14,0,2,5,2019,133,13,20,13287.0,10242.0,9436.0,,True,11236.52
2019-05-13 15:00:00,,15,0,2,5,2019,133,13,20,13892.0,10453.0,9433.0,,True,11278.864
2019-05-13 16:00:00,,16,0,2,5,2019,133,13,20,14545.0,10794.0,9452.0,,True,11293.07
2019-05-13 17:00:00,,17,0,2,5,2019,133,13,20,14905.0,11120.0,9547.0,,True,11422.394
2019-05-13 18:00:00,,18,0,2,5,2019,133,13,20,14921.0,11363.0,9662.0,,True,11448.53
2019-05-13 19:00:00,,19,0,2,5,2019,133,13,20,14319.0,11277.0,9678.0,,True,11386.128
2019-05-13 20:00:00,,20,0,2,5,2019,133,13,20,13568.0,11090.0,9750.0,,True,11308.038
2019-05-13 21:00:00,,21,0,2,5,2019,133,13,20,12807.0,11076.0,10087.0,,True,11220.843
2019-05-13 22:00:00,,22,0,2,5,2019,133,13,20,11905.0,10558.0,9782.0,,True,10728.077
2019-05-13 23:00:00,,23,0,2,5,2019,133,13,20,10705.0,9491.0,8995.0,,True,10021.594
2019-05-14 00:00:00,,0,1,2,5,2019,134,14,20,9656.0,8510.0,8113.0,,True,8893.146
2019-05-14 01:00:00,,1,1,2,5,2019,134,14,20,8925.0,7833.0,7532.0,,True,8226.469
2019-05-14 02:00:00,,2,1,2,5,2019,134,14,20,8475.0,7404.0,7225.0,,True,7753.315
2019-05-14 03:00:00,,3,1,2,5,2019,134,14,20,8102.0,7229.0,7059.0,,True,7715.071
2019-05-14 04:00:00,,4,1,2,5,2019,134,14,20,8036.0,7163.0,7003.0,,True,7715.071
2019-05-14 05:00:00,,5,1,2,5,2019,134,14,20,8159.0,7318.0,7249.0,,True,7739.8364
2019-05-14 06:00:00,,6,1,2,5,2019,134,14,20,8770.0,7907.0,7911.0,,True,8368.966
2019-05-14 07:00:00,,7,1,2,5,2019,134,14,20,9603.0,8787.0,8918.0,,True,9256.486
2019-05-14 08:00:00,,8,1,2,5,2019,134,14,20,10282.0,9279.0,9565.0,,True,9961.043
2019-05-14 09:00:00,,9,1,2,5,2019,134,14,20,10737.0,9467.0,9743.0,,True,10275.671
2019-05-14 10:00:00,,10,1,2,5,2019,134,14,20,11270.0,9630.0,9870.0,,True,10437.617
2019-05-14 11:00:00,,11,1,2,5,2019,134,14,20,11872.0,9874.0,10015.0,,True,10641.019
2019-05-14 12:00:00,,12,1,2,5,2019,134,14,20,12608.0,10100.0,10016.0,,True,10918.051
2019-05-14 13:00:00,,13,1,2,5,2019,134,14,20,13353.0,10314.0,10031.0,,True,11300.384
2019-05-14 14:00:00,,14,1,2,5,2019,134,14,20,14182.0,10797.0,9987.0,,True,11335.799
2019-05-14 15:00:00,,15,1,2,5,2019,134,14,20,14867.0,10724.0,9939.0,,True,11399.2295
2019-05-14 16:00:00,,16,1,2,5,2019,134,14,20,15388.0,11762.0,9920.0,,True,11511.318
2019-05-14 17:00:00,,17,1,2,5,2019,134,14,20,15837.0,12201.0,9971.0,,True,11601.136
2019-05-14 18:00:00,,18,1,2,5,2019,134,14,20,15756.0,12578.0,10051.0,,True,11663.448
2019-05-14 19:00:00,,19,1,2,5,2019,134,14,20,15463.0,12457.0,10103.0,,True,11659.387
2019-05-14 20:00:00,,20,1,2,5,2019,134,14,20,15023.0,12220.0,10095.0,,True,11602.805
2019-05-14 21:00:00,,21,1,2,5,2019,134,14,20,14669.0,11993.0,10232.0,,True,11519.982
2019-05-14 22:00:00,,22,1,2,5,2019,134,14,20,13552.0,11510.0,9870.0,,True,11253.108
2019-05-14 23:00:00,,23,1,2,5,2019,134,14,20,12128.0,10395.0,9060.0,,True,10378.145
2019-05-15 00:00:00,,0,2,2,5,2019,135,15,20,10964.0,9317.0,8223.0,,True,9482.8545
2019-05-15 01:00:00,,1,2,2,5,2019,135,15,20,9990.0,8517.0,7729.0,,True,8895.288
2019-05-15 02:00:00,,2,2,2,5,2019,135,15,20,9429.0,8006.0,7422.0,,True,8384.511
2019-05-15 03:00:00,,3,2,2,5,2019,135,15,20,9015.0,7731.0,7268.0,,True,8149.7227
2019-05-15 04:00:00,,4,2,2,5,2019,135,15,20,8827.0,7634.0,7286.0,,True,8012.4834
2019-05-15 05:00:00,,5,2,2,5,2019,135,15,20,8872.0,7741.0,7485.0,,True,8080.4688
2019-05-15 06:00:00,,6,2,2,5,2019,135,15,20,9377.0,8338.0,8166.0,,True,8690.296
2019-05-15 07:00:00,,7,2,2,5,2019,135,15,20,10191.0,9223.0,9147.0,,True,9595.047
2019-05-15 08:00:00,,8,2,2,5,2019,135,15,20,10875.0,10000.0,9690.0,,True,10350.134
2019-05-15 09:00:00,,9,2,2,5,2019,135,15,20,11198.0,10530.0,9854.0,,True,10573.737
2019-05-15 10:00:00,,10,2,2,5,2019,135,15,20,11764.0,11114.0,9893.0,,True,10827.391
2019-05-15 11:00:00,,11,2,2,5,2019,135,15,20,11546.0,11902.0,9907.0,,True,11053.306
2019-05-15 12:00:00,,12,2,2,5,2019,135,15,20,12085.0,12703.0,9903.0,,True,11260.778
2019-05-15 13:00:00,,13,2,2,5,2019,135,15,20,12227.0,13644.0,9779.0,,True,11432.668
2019-05-15 14:00:00,,14,2,2,5,2019,135,15,20,12430.0,14374.0,9767.0,,True,11451.97
2019-05-15 15:00:00,,15,2,2,5,2019,135,15,20,12506.0,14998.0,9713.0,,True,11463.853
2019-05-15 16:00:00,,16,2,2,5,2019,135,15,20,12487.0,15561.0,9693.0,,True,11466.662
2019-05-15 17:00:00,,17,2,2,5,2019,135,15,20,12640.0,15992.0,9747.0,,True,11537.695
2019-05-15 18:00:00,,18,2,2,5,2019,135,15,20,12745.0,16131.0,9837.0,,True,11584.708
2019-05-15 19:00:00,,19,2,2,5,2019,135,15,20,12556.0,15860.0,9800.0,,True,11538.904
2019-05-15 20:00:00,,20,2,2,5,2019,135,15,20,12385.0,15408.0,9885.0,,True,11566.512
2019-05-15 21:00:00,,21,2,2,5,2019,135,15,20,12345.0,15038.0,10152.0,,True,11566.512
2019-05-15 22:00:00,,22,2,2,5,2019,135,15,20,11782.0,14343.0,9779.0,,True,11330.146
2019-05-15 23:00:00,,23,2,2,5,2019,135,15,20,10757.0,12888.0,9027.0,,True,10696.02
2019-05-16 00:00:00,,0,3,2,5,2019,136,16,20,9777.0,11606.0,8210.0,,True,9550.611
2019-05-16 01:00:00,,1,3,2,5,2019,136,16,20,9081.0,10580.0,7635.0,,True,8953.305
2019-05-16 02:00:00,,2,3,2,5,2019,136,16,20,8626.0,9894.0,7377.0,,True,8476.908
2019-05-16 03:00:00,,3,3,2,5,2019,136,16,20,8348.0,9415.0,7220.0,,True,8391.063
2019-05-16 04:00:00,,4,3,2,5,2019,136,16,20,8249.0,9069.0,7228.0,,True,8324.753
2019-05-16 05:00:00,,5,3,2,5,2019,136,16,20,8393.0,9040.0,7423.0,,True,8381.924
2019-05-16 06:00:00,,6,3,2,5,2019,136,16,20,8959.0,9383.0,8085.0,,True,8886.741
2019-05-16 07:00:00,,7,3,2,5,2019,136,16,20,9834.0,10165.0,9057.0,,True,9768.885
2019-05-16 08:00:00,,8,3,2,5,2019,136,16,20,10517.0,10973.0,9549.0,,True,10405.01
2019-05-16 09:00:00,,9,3,2,5,2019,136,16,20,10844.0,11487.0,9611.0,,True,10712.306
